日付,コード,銘柄名,市場?商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20220630,3069,ＪＦＬＡホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3070,アマガサ,グロース（内国株式）,6050,卸売業,13,商社?卸売 ,-,-
20220630,3071,ストリーム,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3073,ＤＤホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3075,銚子丸,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3076,あい　ホールディングス,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,6,TOPIX Small 1
20220630,3077,ホリイフードサービス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3079,ディーブイエックス,スタンダード（内国株式）,6050,卸売業,13,商社?卸売 ,7,TOPIX Small 2
20220630,3080,ジェーソン,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3082,きちりホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3083,シーズメン,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3085,アークランドサービスホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
20220630,3086,Ｊ．フロント　リテイリング,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
20220630,3087,ドトール?日レスホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
20220630,3088,マツキヨココカラ＆カンパニー,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
20220630,3089,テクノアルファ,スタンダード（内国株式）,6050,卸売業,13,商社?卸売 ,-,-
20220630,3091,ブロンコビリー,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
20220630,3092,ＺＯＺＯ,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
20220630,3093,トレジャー?ファクトリー,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3094,スーパーバリュー,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3096,オーシャンシステム,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3097,物語コーポレーション,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
20220630,3099,三越伊勢丹ホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
20220630,3101,東洋紡,プライム（内国株式）,3100,繊維製品,4,素材?化学 ,4,TOPIX Mid400
20220630,3103,ユニチカ,プライム（内国株式）,3100,繊維製品,4,素材?化学 ,7,TOPIX Small 2
20220630,3104,富士紡ホールディングス,プライム（内国株式）,3100,繊維製品,4,素材?化学 ,7,TOPIX Small 2
20220630,3105,日清紡ホールディングス,プライム（内国株式）,3650,電気機器,9,電機?精密 ,4,TOPIX Mid400
20220630,3106,倉敷紡績,プライム（内国株式）,3100,繊維製品,4,素材?化学 ,6,TOPIX Small 1
20220630,3107,ダイワボウホールディングス,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,4,TOPIX Mid400
20220630,3109,シキボウ,プライム（内国株式）,3100,繊維製品,4,素材?化学 ,7,TOPIX Small 2
20220630,3110,日東紡績,プライム（内国株式）,3400,ガラス?土石製品,3,建設?資材 ,6,TOPIX Small 1
20220630,3111,オーミケンシ,スタンダード（内国株式）,3100,繊維製品,4,素材?化学 ,-,-
20220630,3113,Ｏａｋ　キャピタル,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220630,3116,トヨタ紡織,プライム（内国株式）,3700,輸送用機器,6,自動車?輸送機 ,4,TOPIX Mid400
20220630,3121,マーチャント?バンカーズ,スタンダード（内国株式）,9050,サービス業,10,情報通信?サービスその他 ,-,-
20220630,3123,サイボー,スタンダード（内国株式）,3100,繊維製品,4,素材?化学 ,-,-
20220630,3131,シンデン?ハイテックス,スタンダード（内国株式）,6050,卸売業,13,商社?卸売 ,-,-
20220630,3132,マクニカ?富士エレホールディングス,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,6,TOPIX Small 1
20220630,3133,海帆,グロース（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3134,Ｈａｍｅｅ,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3135,マーケットエンタープライズ,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3137,ファンデリー,グロース（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3138,富士山マガジンサービス,グロース（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3139,ラクト?ジャパン,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,7,TOPIX Small 2
20220630,3140,ＢＲＵＮＯ,グロース（内国株式）,6050,卸売業,13,商社?卸売 ,-,-
20220630,3141,ウエルシアホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
20220630,3143,オーウイル,スタンダード（内国株式）,6050,卸売業,13,商社?卸売 ,-,-
20220630,3148,クリエイトＳＤホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
20220630,3150,グリムス,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,7,TOPIX Small 2
20220630,3151,バイタルケーエスケー?ホールディングス,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,7,TOPIX Small 2
20220630,3153,八洲電機,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,7,TOPIX Small 2
20220630,3154,メディアスホールディングス,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,7,TOPIX Small 2
20220630,3156,レスターホールディングス,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,6,TOPIX Small 1
20220630,3157,ジューテックホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社?卸売 ,7,TOPIX Small 2
20220630,3159,丸善ＣＨＩホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3160,大光,スタンダード（内国株式）,6050,卸売業,13,商社?卸売 ,7,TOPIX Small 2
20220630,3161,アゼアス,スタンダード（内国株式）,6050,卸売業,13,商社?卸売 ,-,-
20220630,3166,ＯＣＨＩホールディングス,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,7,TOPIX Small 2
20220630,3167,ＴＯＫＡＩホールディングス,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,6,TOPIX Small 1
20220630,3168,黒谷,スタンダード（内国株式）,6050,卸売業,13,商社?卸売 ,7,TOPIX Small 2
20220630,3169,ミサワ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3172,ティーライフ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3173,Ｃｏｍｉｎｉｘ,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,7,TOPIX Small 2
20220630,3174,ハピネス?アンド?ディ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3175,エー?ピーホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3176,三洋貿易,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,7,TOPIX Small 2
20220630,3177,ありがとうサービス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3178,チムニー,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3179,シュッピン,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3180,ビューティガレージ,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,7,TOPIX Small 2
20220630,3181,買取王国,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3182,オイシックス?ラ?大地,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
20220630,3183,ウイン?パートナーズ,プライム（内国株式）,6050,卸売業,13,商社?卸売 ,7,TOPIX Small 2
20220630,3184,ＩＣＤＡホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3185,夢展望,グロース（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3186,ネクステージ,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
20220630,3187,サンワカンパニー,グロース（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3189,ＡＮＡＰ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3190,ホットマン,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3191,ジョイフル本田,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
20220630,3192,白鳩,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3193,鳥貴族ホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3195,ジェネレーションパス,グロース（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3196,ホットランド,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3197,すかいらーくホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
20220630,3198,ＳＦＰホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3199,綿半ホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3201,日本毛織,プライム（内国株式）,3100,繊維製品,4,素材?化学 ,6,TOPIX Small 1
20220630,3202,ダイトウボウ,スタンダード（内国株式）,3100,繊維製品,4,素材?化学 ,7,TOPIX Small 2
20220630,3204,トーア紡コーポレーション,スタンダード（内国株式）,3100,繊維製品,4,素材?化学 ,7,TOPIX Small 2
20220630,3205,ダイドーリミテッド,スタンダード（内国株式）,3100,繊維製品,4,素材?化学 ,7,TOPIX Small 2
20220630,3221,ヨシックスホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220630,3222,ユナイテッド?スーパーマーケット?ホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
20220630,3223,エスエルディー,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3224,ゼネラル?オイスター,グロース（内国株式）,6100,小売業,14,小売 ,-,-
20220630,3226,日本アコモデーションファンド投資法人,REIT?ベンチャーファンド?カントリーファンド?インフラファンド,-,-,-,-,-,-
20220630,3228,三栄建築設計,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220630,3231,野村不動産ホールディングス,プライム（内国株式）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
20220630,3232,三重交通グループホールディングス,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220630,3234,森ヒルズリート投資法人,REIT?ベンチャーファンド?カントリーファンド?インフラファンド,-,-,-,-,-,-
20220630,3236,プロパスト,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220630,3237,イントランス,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
20220630,3238,セントラル総合開発,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220630,3241,ウィル,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220630,3242,アーバネットコーポレーション,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220630,3244,サムティ,プライム（内国株式）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20220630,3245,ディア?ライフ,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220630,3246,コーセーアールイー,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220630,3248,アールエイジ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220630,3249,産業ファンド投資法人,REIT?ベンチャーファンド?カントリーファンド?インフラファンド,-,-,-,-,-,-
20220630,3252,地主,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220630,3254,プレサンスコーポレーション,スタンダード（内国株式）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20220630,3261,グランディーズ,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
20220630,3264,アスコット,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220630,3266,ファンドクリエーショングループ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220630,3267,フィル?カンパニー,プライム（内国株式）,2050,建設業,3,建設?資材 ,7,TOPIX Small 2
20220630,3269,アドバンス?レジデンス投資法人,REIT?ベンチャーファンド?カントリーファンド?インフラファンド,-,-,-,-,-,-
20220630,3271,ＴＨＥグローバル社,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220630,3275,ハウスコム,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220630,3276,ＪＰＭＣ,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220630,3277,サンセイランディック,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220630,3278,ケネディクス?レジデンシャル?ネクスト投資法人,REIT?ベンチャーファンド?カントリーファンド?インフラファンド,-,-,-,-,-,-
20220630,3279,アクティビア?プロパティーズ投資法人,REIT?ベンチャーファンド?カントリーファンド?インフラファンド,-,-,-,-,-,-
20220630,3280,エストラスト,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220630,3281,ＧＬＰ投資法人,REIT?ベンチャーファンド?カントリーファンド?インフラファンド,-,-,-,-,-,-
20220630,3282,コンフォリア?レジデンシャル投資法人,REIT?ベンチャーファンド?カントリーファンド?インフラファンド,-,-,-,-,-,-
20220630,3283,日本プロロジスリート投資法人,REIT?ベンチャーファンド?カントリーファンド?インフラファンド,-,-,-,-,-,-
20220630,3284,フージャースホールディングス,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220630,3286,トラストホールディングス,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
20220630,3287,星野リゾート?リート投資法人,REIT?ベンチャーファンド?カントリーファンド?インフラファンド,-,-,-,-,-,-
20220630,3288,オープンハウスグループ,プライム（内国株式）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
20220630,3289,東急不動産ホールディングス,プライム（内国株式）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
20220630,3290,Ｏｎｅリート投資法人,REIT?ベンチャーファンド?カントリーファンド?インフラファンド,-,-,-,-,-,-
20220630,3291,飯田グループホールディングス,プライム（内国株式）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
20220630,3292,イオンリート投資法人,REIT?ベンチャーファンド?カントリーファンド?インフラファンド,-,-,-,-,-,-
